#TEXT,TEXT,TEXT,TEXT
id,chinese,english,traditional
guide_Fadazhao,"冰雪女王大招对<color=#ffcc00>多个目标</color>
造成伤害，<color=#ffcc00>点击</color>图标施放","Chione's ultimate deals damage to 
<color=#ffcc00>multiple targets</color>. <color=#ffcc00>Tap</color> the icon to cast it.","冰雪女王大招對<color=#ffcc00>多個目標</color>
造成傷害，<color=#ffcc00>點擊</color>圖示施放"
guide_Picruodian1,<color=#ffcc00>长按图标</color>可查看<color=#ffcc00>弱点说明</color>,"<color=#ffcc00>Tap and hold</color> the icon to view the 
<color=#ffcc00>weakpoint info</color>. ",<color=#ffcc00>長按圖示</color>可查看<color=#ffcc00>弱點說明</color>
guide_Picruodian2,<color=#ffcc00>长按图标</color>可查看<color=#ffcc00>弱点说明</color>,"<color=#ffcc00>Tap and hold</color> the icon to view the 
<color=#ffcc00>weakpoint info</color>.",<color=#ffcc00>長按圖示</color>可查看<color=#ffcc00>弱點說明</color>
guide_Jihuoxiaoguai,<color=#ffcc00>点击</color>水哇鬼，<color=#ffcc00>集火</color>击杀小怪,"<color=#ffcc00>Tap</color> the Phase Frog to 
<color=#ffcc00>concentrate your attacks</color> on it.",<color=#ffcc00>點擊</color>水哇鬼，<color=#ffcc00>集火</color>擊殺小怪
guide_summon1,这里能够<color=#ffcc00>召唤</color>到宠物，成为宠物的主人,"<color=#ffcc00>Summon</color> Monsters here and 
become their Monster Keeper.",這裡能夠<color=#ffcc00>召喚</color>到寵物，成為寵物的主人
guide_summon2,使用夜之召唤,Use Dusk Summon now.,使用夜之召喚
guide_summon3,召唤一只新的宠物吧！,Tap to summon a new monster.,召喚一隻新的寵物吧！
guide_task1,点击这里查看已完成的任务！,Tap to view completed quests!,點擊這裡查看已完成的任務！
guide_task2,可以领取奖励了！,Collect the reward now!,可以領取獎勵了！
guide_task3,看看这次会有什么奖励哦~,"See what kind of reward 
you get this time!",看看這次會有什麼獎勵哦~
guide_task4,"很棒哦~领取奖励就可以
拿到<color=#ffcc00>曼陀罗的碎片</color>啦！","Awesome! Collect the reward 
to get <color=#ffcc00>Mandrake fragments</color>!","很棒哦~領取獎勵就可以
拿到<color=#ffcc00>曼陀羅的碎片</color>啦！"
guide_task5,又有任务完成了哦！,You've completed another quest!,又有任務完成了哦！
guide_task6,"哇！这次的奖励是<color=#ffcc00>信仰之力</color>，
可以用来给<color=#ffcc00>宠物升级</color>哦！","Wow! This time you received some <color=#ffcc00>Mytho Essence</color>. 
Use this to <color=#ffcc00>level up your monsters</color>!","哇！這次的獎勵是<color=#ffcc00>信仰之力</color>，
可以用來給<color=#ffcc00>寵物升級</color>哦！"
guide_hechengpet1,有新的宠物可以合成！,You have new craftable monsters!,有新的寵物可以合成！
guide_hechengpet2,进入<color=#ffcc00>宠物图鉴</color>界面,Enter the <color=#ffcc00>Monster Book</color> menu.,進入<color=#ffcc00>寵物圖鑒</color>介面
guide_hechengpet3,<color=#ffcc00>合成宠物</color>都是在这里进行哦~,Here is where you can <color=#ffcc00>craft monsters</color>!,<color=#ffcc00>合成寵物</color>都是在這裡進行哦~
guide_hechengpet4,"有了花魄的加入，
我们会更强大！","With Flower Pixie, our 
team is much stronger!","有了花魄的加入，
我們會更強大！"
guide_hechengpet5,太棒了！已经拿到足够合成<color=#ffcc00>花魄的碎片</color>了！,"Great! You now have enough 
<color=#ffcc00>fragments to craft Flower Pixie</color>!",太棒了！已經拿到足夠合成<color=#ffcc00>花魄的碎片</color>了！
guide_hechengpet6,"除了召唤之书，合成宠物
碎片也能获得宠物哦！","Besides the Summoning Book, you can 
also craft monster using fragements.","除了召喚之書，合成寵物
碎片也能獲得寵物哦！"
guide_hechengpet7,现在就去与曼陀罗签订契约吧！,"Go and seal the monster 
pact with Mandrake!",現在就去與曼陀羅簽訂契約吧！
guide_hechengpet8,"记得这里吗？合成宠物
都是在这里进行哦~","Remember this place? 
This is where you craft monsters!","記得這裡嗎？合成寵物
都是在這裡進行哦~"
guide_hechengpet9,"有了曼陀罗这个奶妈，
再也不用担心红血啦！","With a healer like Mandrake, you don't 
have to worry about low HP anymore!","有了曼陀羅這個奶媽，
再也不用擔心紅血啦！"
guide_instance1,让我们开始战斗吧！,Let's go battle!,讓我們開始戰鬥吧！
guide_instance2,选择第一章,Select Chapter 1.,選擇第一章
guide_instance3,先来试试第一个副本,Let's try the first stage.,先來試試第一個副本
guide_instance4,<color=#ffcc00>点击</color>图标上阵宠物,"<color=#ffcc00>Tap</color> the icons to 
select monsters 
for your team.",<color=#ffcc00>點擊</color>圖示上陣寵物
guide_instance5,让我们去<color=#ffcc00>战斗</color>收集更多的宠物吧！,Go <color=#ffcc00>fight</color> and collect more monsters now!,讓我們去<color=#ffcc00>戰鬥</color>收集更多的寵物吧！
guide_exp1,现在就去给<color=#ffcc00>宠物升级</color>吧！,Let's go <color=#ffcc00>upgrade our monsters</color>!,現在就去給<color=#ffcc00>寵物升級</color>吧！
guide_exp2,升级能使宠物战力提升呢！,"Upgrading a monster increases 
its battle points (BP).",升級能使寵物戰力提升呢！
guide_exp3,这里列出了所有<color=#ffcc00>信仰之力</color>,All of your <color=#ffcc00>Mytho Essence</color> is listed here.,這裡列出了所有<color=#ffcc00>信仰之力</color>
guide_exp4,<color=#ffcc00>点击或者长按</color>可以使用信仰之力哦！,<color=#ffcc00>Tap or tap and hold</color> to use the Mytho Essence.,<color=#ffcc00>點擊或者長按</color>可以使用信仰之力哦！
guide_ability1,"跟我来看看如何给
宠物<color=#ffcc00>升级技能</color>吧！","Come and see how we can <color=#ffcc00>increase</color> 
the power of the <color=#ffcc00>Monster abilities</color>.","跟我來看看如何給
寵物<color=#ffcc00>升級技能</color>吧！"
guide_ability2,要常来这里升级宠物,Come back often to upgrade your monsters.,要常來這裡升級寵物
guide_ability3,试试给这只宠物升级技能,"Try to upgrade the 
abilities of this monster.",試試給這只寵物升級技能
guide_ability4,"第一个技能是战斗
中<color=#ffcc00>手动施放的大招</color>","The first ability is <color=#ffcc00>the Ultimate 
Abilitiy which is cast manually</color>.","第一個技能是戰鬥
中<color=#ffcc00>手動施放的大招</color>"
guide_ability5,"其他技能战斗中<color=#ffcc00>自动施放</color>，
点击切换技能","Other abilities are <color=#ffcc00>cast automatically</color> by the 
monster in battle. Try tapping on the other abilities.","其他技能戰鬥中<color=#ffcc00>自動施放</color>，
點擊切換技能"
guide_ability6,大多数技能可以升级，但需要消耗<color=#ffcc00>金币和技能点</color>,Most abilities can be upgraded with <color=#ffcc00>coins and abilitiy points</color>. ,大多數技能可以升級，但需要消耗<color=#ffcc00>金幣和技能點</color>
guide_equip1,"获得了<color=#ffcc00>宠物装备</color>，
去给宠物穿上吧！","You've received some <color=#ffcc00>monster equipment</color>, 
let's go put it on now!","獲得了<color=#ffcc00>寵物裝備</color>，
去給寵物穿上吧！"
guide_equip2,这里可以查看到自己所有的宠物哦~,Here you can view all of your monsters.,這裡可以查看到自己所有的寵物哦~
guide_equip3,给花魄穿上装备吧~,Let's put some equipment on Flower Pixie.,給冰雪女王穿上裝備吧~
guide_equip4,<color=#ffcc00>加号</color>代表这个位置有可穿的装备,"The <color=#ffcc00>symbol</color> indicates you have equipment 
that can be used for this spot.",<color=#ffcc00>加號</color>代表這個位置有可穿的裝備
guide_equip5,穿上装备的宠物更强大啦！,Monsters with equipment are much stronger!,穿上裝備的寵物更強大啦！
guide_shop1,<color=#ffcc00>普通商店</color>开启啦！,<color=#ffcc00>Normal Store</color> unlocked!,<color=#ffcc00>普通商店</color>開啟啦！
guide_dazao1,恭喜获得了<color=#ffcc00>灵铁</color>，可以<color=#ffcc00>打造装备</color>啦！,"Congratulations! You have received <color=#ffcc00>raw iron</color>, 
which can be used for <color=#ffcc00>forging equipment</color>!",恭喜獲得了<color=#ffcc00>靈鐵</color>，可以<color=#ffcc00>打造裝備</color>啦！
guide_dazao2,宠物的装备都是可以打造的,All monster equipment can be forged.,寵物的裝備都是可以打造的
guide_dazao3,先让我来教教你如何打造哦！,"Let me teach you how 
to forge equipment!",先讓我來教教你如何打造哦！
guide_dazao4,选择一个要打造的装备,"Select a piece of equipment 
you would like to forge.",選擇一個要打造的裝備
guide_dazao5,进入打造界面就可以打造装备了哦！,"Enter the Forge menu 
to forge equipment.",進入打造介面就可以打造裝備了哦！
guide_dazao6,"打造装备可是提升宠物
战斗力的重要途径呢！","Forging equipment is an important way 
to increase your monsters' battle power!","打造裝備可是提升寵物
戰鬥力的重要途徑呢！"
guide_shilian1,<color=#ffcc00>愿望树</color>玩法开启啦！,<color=#ffcc00>Wishing Tree</color> unlocked!,<color=#ffcc00>願望樹</color>玩法開啟啦！
guide_shilian2,还等什么，快进入果实探索吧！,"What are you waiting for?
Let's go explore these fruit!",還等什麼，快進入果實探索吧！
guide_tower1,<color=#ffcc00>通天塔</color>玩法开启啦！,<color=#ffcc00>Tower Of Darkness</color> unlocked!,<color=#ffcc00>通天塔</color>玩法開啟啦！
guide_tower2,做好战斗准备，进入试炼之塔,Prepare for battle and enter the first tower.,做好戰鬥準備，進入試煉之塔
guide_pvp1,<color=#ffcc00>竞技场</color>开启啦！,<color=#ffcc00>Arena</color> unlocked!,<color=#ffcc00>競技場</color>開啟啦！
guide_pvp2,"要<color=#ffcc00>布置防御阵容</color>抵御
其他代行者的挑战哦！","<color=#ffcc00>Set a defense team</color> to defend against 
attacks from other keepers!","要<color=#ffcc00>佈置防禦陣容</color>抵禦
其他代行者的挑戰哦！"
guide_hecheng1,<color=#ffcc00>合成</color>功能开启啦！,<color=#ffcc00>Combine</color> unlocked!,<color=#ffcc00>合成</color>功能開啟啦！
guide_adventure1,<color=#ffcc00>大冒险</color>玩法开启啦！,<color=#ffcc00>Adventure mode</color> unlocked!,<color=#ffcc00>大冒險</color>玩法開啟啦！
guide_adventure2,试试看5h的冒险,Let's give the 5h adventure a try.,試試看5h的冒險
guide_adventure3,"要关注<color=#ffcc00>概率</color>的变化以
保证获得<color=#ffcc00>额外奖励</color>哦！","Pay attention to the <color=#ffcc00>changes</color> in 
probability to ensure <color=#ffcc00>bonus rewards</color>.","要關注<color=#ffcc00>機率</color>的變化以
保證獲得<color=#ffcc00>額外獎勵</color>哦！"
guide_adventure4,"<color=#ffcc00>点击</color>这里，符合条件的
宠物就被<color=#ffcc00>筛选</color>出来啦！","<color=#ffcc00>Tap</color> here and monsters that meet the 
bonus requirements will be <color=#ffcc00>shown</color>.","<color=#ffcc00>點擊</color>這裡，符合條件的
寵物就被<color=#ffcc00>篩選</color>出來啦！"
guide_adventure5,"再次<color=#ffcc00>点击</color>可
以<color=#ffcc00>取消筛选</color>","<color=#ffcc00>Tap</color> again to 
<color=#ffcc00>cancel the filter</color>.","再次<color=#ffcc00>點擊</color>可
以<color=#ffcc00>取消篩選</color>"
guide_adventure6,"<color=#ffcc00>借用同公会玩家的宠物</color>
能帮助自己达成条件呢！","<color=#ffcc00>Hiring monsters from other guild members</color> can 
also help you reach the bonus requirements.","<color=#ffcc00>借用同公會玩家的寵物</color>
能幫助自己達成條件呢！"
guide_adventure7,"所有探险小队的情况
在这里一目了然哦！","You can check the status of 
all your adventure teams here.","所有探險小隊的情況
在這裡一目了然哦！"
guide_fenjie1,<color=#ffcc00>分解</color>功能开启啦！,<color=#ffcc00>Discard</color> unlocked!,<color=#ffcc00>分解</color>功能開啟啦！
guide_guild1,<color=#ffcc00>公会</color>玩法开启啦！,<color=#ffcc00>Guilds</color> unlocked!,<color=#ffcc00>公會</color>玩法開啟啦！
guide_guild2,"若想<color=#ffcc00>加入其他队伍</color>，
这里能查看哦~","You may check here if you 
would like to <color=#ffcc00>join other teams</color>.","若想<color=#ffcc00>加入其他隊伍</color>，
這裡能查看哦~"
guide_chongwujinjie1,<color=#ffcc00>宠物进阶</color>功能开启啦！,<color=#ffcc00>Monster advance</color> unlocked!,<color=#ffcc00>寵物進階</color>功能開啟啦！
guide_chongwujinjie2,试试进阶这只宠物,Let's try advancing this monster.,試試進階這只寵物
guide_chongwujinjie3,进阶宠物可以<color=#ffcc00>全面提升宠物能力</color>,"Advancing a monster <color=#ffcc00>
increases its overall capabilities</color>.",進階寵物可以<color=#ffcc00>全面提升寵物能力</color>
